"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"05.09.2024","7,0931","7,1013","7,1036","7,0881","","-0,27%"
"04.09.2024","7,1125","7,1132","7,1177","7,1073","","-0,12%"
"03.09.2024","7,1214","7,1197","7,1252","7,1142","","0,05%"
"02.09.2024","7,1175","7,0971","7,1193","7,0958","","0,38%"
"30.08.2024","7,0908","7,0915","7,1014","7,0849","","-0,10%"
"29.08.2024","7,0976","7,1289","7,1315","7,0916","","-0,39%"
"28.08.2024","7,1256","7,1240","7,1353","7,1222","","0,01%"
"27.08.2024","7,1248","7,1253","7,1318","7,1211","","0,04%"
"26.08.2024","7,1220","7,1146","7,1243","7,1139","","-0,04%"
"23.08.2024","7,1250","7,1442","7,1471","7,1206","","-0,28%"
"22.08.2024","7,1448","7,1327","7,1457","7,1308","","0,14%"
"21.08.2024","7,1347","7,1325","7,1388","7,1262","","0,03%"
"20.08.2024","7,1328","7,1337","7,1503","7,1317","","-0,10%"
"19.08.2024","7,1400","7,1493","7,1561","7,1319","","-0,35%"
"16.08.2024","7,1649","7,1781","7,1790","7,1617","","-0,14%"
"15.08.2024","7,1747","7,1609","7,1770","7,1536","","0,50%"
"14.08.2024","7,1387","7,1473","7,1541","7,1354","","-0,24%"
"13.08.2024","7,1556","7,1797","7,1827","7,1531","","-0,27%"
"12.08.2024","7,1750","7,1733","7,1826","7,1714","","0,11%"
"09.08.2024","7,1673","7,1778","7,1794","7,1643","","-0,12%"
"08.08.2024","7,1762","7,1777","7,1798","7,1559","","-0,01%"
"07.08.2024","7,1769","7,1714","7,1867","7,1714","","0,28%"
"06.08.2024","7,1570","7,1616","7,1616","7,1421","","0,37%"
"05.08.2024","7,1303","7,1507","7,1561","7,1160","","-0,42%"
"02.08.2024","7,1603","7,2445","7,2467","7,1570","","-1,16%"
"01.08.2024","7,2444","7,2125","7,2486","7,2099","","0,34%"
"31.07.2024","7,2198","7,2291","7,2402","7,2151","","-0,43%"
"30.07.2024","7,2512","7,2634","7,2650","7,2479","","-0,12%"
"29.07.2024","7,2601","7,2529","7,2608","7,2512","","0,12%"
"26.07.2024","7,2511","7,2410","7,2549","7,2309","","0,27%"
"25.07.2024","7,2316","7,2617","7,2639","7,2109","","-0,43%"
"24.07.2024","7,2629","7,2755","7,2775","7,2627","","-0,16%"
"23.07.2024","7,2749","7,2730","7,2749","7,2728","","0,02%"
"22.07.2024","7,2737","7,2736","7,2740","7,2708","","0,06%"
"19.07.2024","7,2697","7,2661","7,2698","7,2652","","0,13%"
"18.07.2024","7,2605","7,2570","7,2616","7,2524","","-0,01%"
"17.07.2024","7,2614","7,2690","7,2692","7,2526","","-0,10%"
"16.07.2024","7,2686","7,2645","7,2687","7,2645","","0,12%"
"15.07.2024","7,2599","7,2615","7,2639","7,2581","","0,13%"
"12.07.2024","7,2504","7,2607","7,2650","7,2491","","-0,10%"
"11.07.2024","7,2579","7,2748","7,2750","7,2496","","-0,25%"
"10.07.2024","7,2761","7,2749","7,2762","7,2749","","0,05%"
"09.07.2024","7,2726","7,2710","7,2726","7,2710","","0,05%"
"08.07.2024","7,2687","7,2668","7,2703","7,2668","","0,00%"
"05.07.2024","7,2684","7,2661","7,2699","7,2653","","0,00%"
"04.07.2024","7,2682","7,2705","7,2718","7,2678","","-0,03%"
"03.07.2024","7,2703","7,2726","7,2736","7,2683","","-0,01%"
