"ID";NAME;TRADEDATE;OPEN;HIGH;LOW;CLOSE;VALUE;DURATION;YIELD
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-08-04;2230.6;2230.6;2230.6;2230.6;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-08-05;2255.39;2255.39;2255.39;2255.39;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-08-06;2232.26;2232.26;2232.26;2232.26;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-08-07;2251.89;2251.89;2251.89;2251.89;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-08-10;2267.31;2267.31;2267.31;2267.31;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-08-11;2261.78;2261.78;2261.78;2261.78;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-08-12;2261.49;2261.49;2261.49;2261.49;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-08-13;2270.1;2270.1;2270.1;2270.1;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-08-14;2281.23;2281.23;2281.23;2281.23;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-08-17;2275.21;2275.21;2275.21;2275.21;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-08-18;2252.95;2252.95;2252.95;2252.95;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-08-19;2229.8;2229.8;2229.8;2229.8;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-08-20;2258.72;2258.72;2258.72;2258.72;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-08-21;2215.75;2215.75;2215.75;2215.75;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-08-24;2176.89;2176.89;2176.89;2176.89;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-08-25;2208.84;2208.84;2208.84;2208.84;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-08-26;2212.6;2212.6;2212.6;2212.6;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-08-27;2258.25;2258.25;2258.25;2258.25;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-08-28;2290.14;2290.14;2290.14;2290.14;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-08-31;2308.81;2308.81;2308.81;2308.81;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-09-01;2261.94;2261.94;2261.94;2261.94;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-09-02;2252.39;2252.39;2252.39;2252.39;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-09-03;2278.86;2278.86;2278.86;2278.86;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-09-04;2262.33;2262.33;2262.33;2262.33;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-09-07;2266.35;2266.35;2266.35;2266.35;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-09-08;2283.67;2283.67;2283.67;2283.67;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-09-09;2294.66;2294.66;2294.66;2294.66;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-09-10;2289.96;2289.96;2289.96;2289.96;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-09-11;2288.84;2288.84;2288.84;2288.84;0;;
